,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
4276,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,122820.0,1963.0,23.0
4277,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,125430.0,1989.0,23.0
4278,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,89209000.0,2014.0,0.0
4279,Other,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,117088.0,1955.0,23.0
4280,Unknown,Unknown,Single Man,Unknown,Condominium,54.78437322207472,89290.0,2007.0,8.0
4281,Western European,Married,Unknown or not provided,Male,"Multi-Family Dwellings (Generic, any combination)",61.0,45627400.0,1979.0,9.0
4282,Hispanic,Married,Single Man,Male,Mobile home,48.0,48752.0,1996.0,16.0
4283,Unknown,Unknown,Limited Partnership,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,6979400.0,1986.0,1.0
4284,Hispanic,Single,Trustee,Male,Single Family Residence,54.78437322207472,107436.0,1967.0,23.0
4285,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,281950.0,1926.0,11.0
4286,Mediterranean,Married,Unknown or not provided,Male,Condominium,44.0,5057.0,1978.6730014713094,0.0
4287,African American,Single,Unknown or not provided,Female,Single Family Residence,35.0,86834.0,1939.0,9.0
4288,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,3036600.0,1925.0,18.0
4289,African American,Married,Unknown or not provided,Female,Single Family Residence,67.0,64166.0,1978.0,23.0
4290,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,54.78437322207472,53119.0,1920.0,16.0
4291,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,91600.0,1955.0,7.0
4292,Unknown,Unknown,Personal Trust,Unknown,Single Family Residence,54.78437322207472,142906.0,1919.0,23.0
4293,Western European,Unknown,Unknown or not provided,Unknown,Single Family Residence,47.0,75962.0,1950.0,23.0
4294,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,91600.0,1955.0,7.0
4295,Western European,Unknown,Unknown or not provided,Unknown,Single Family Residence,47.0,75962.0,1950.0,23.0
4296,Jewish,Unknown,Unknown or not provided,Female,Single Family Residence,91.0,118025.0,1954.0,23.0
4297,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,666613.0,1924.0,2.0
4298,East Asian,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",76.0,58803000.0,1999.0,3.0
4299,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,40301300.0,2014.0,11.699925539836187
4300,Eastern European,Married,Unknown or not provided,Female,Single Family Residence,42.0,219418.0,1920.0,0.0
4301,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,90373.0,1954.0,24.0
4302,East Asian,Married,Husband and wife,Male,Single Family Residence,44.0,263369.0,1952.0,24.0
4303,Unknown,Unknown,Unknown or not provided,Unknown,Residential - Vacant Land,54.78437322207472,100.0,1978.6730014713094,0.0
4304,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,426200.0,1963.0,23.0
4305,Hispanic,Single,Single / Unmarried,Male,Single Family Residence,47.0,76967.0,1920.0,12.0
4306,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,350926.0,1913.0,24.0
4307,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,426200.0,1963.0,23.0
4308,Hispanic,Married,Unknown or not provided,Female,Single Family Residence,104.0,110268.0,1976.0,23.0
4309,Unknown,Unknown,Unknown,Unknown,Single Family Residence,54.78437322207472,2690020.1083089667,1978.6730014713094,9.0
4310,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,92832.0,1985.0,23.0
4311,Hispanic,Unknown,Single / Unmarried,Female,Single Family Residence,54.78437322207472,112369.0,1926.0,23.0
4312,Other,Unknown,Unknown or not provided,Male,Condominium,54.78437322207472,96255.0,1997.0,16.0
4313,Western European,Married,Single Man,Male,Single Family Residence,45.0,212236.0,1923.0,3.0
4314,Unknown,Unknown,Single Man,Unknown,Single Family Residence,54.78437322207472,116351.0,1993.0,22.0
4315,Western European,Single,Single Man,Female,Single Family Residence,32.0,24862.0,1947.0,23.0
4316,Unknown,Unknown,Trustee,Unknown,Single Family Residence,54.78437322207472,96683.0,1999.0,17.0
4317,African American,Single,Unknown or not provided,Male,Single Family Residence,66.0,64324.0,1972.0,23.0
4318,Western European,Single,Married Man,Female,Single Family Residence,41.0,37507.0,1924.0,24.0
4319,Western European,Single,Married Man,Female,Single Family Residence,41.0,37507.0,1924.0,24.0
4320,Western European,Unknown,Married Woman,Unknown,Single Family Residence,54.78437322207472,59825.0,1979.0,16.0
4321,Polynesian,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,109354.0,1955.0,0.0
4322,Polynesian,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,109354.0,1955.0,0.0
4323,Unknown,Unknown,Limited Partnership,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,1550000.0,1985.0,2.0
4324,African American,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,37997.0,1985.0,24.0
4325,Western European,Married,Unknown or not provided,Female,Single Family Residence,41.0,155427.0,1927.0,1.0
4326,Unknown,Unknown,Life Estate,Unknown,Single Family Residence,54.78437322207472,84362.0,1928.0,23.0
4327,Unknown,Unknown,Trustee,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,482224.0,1922.0,23.0
4328,Western European,Single,Unknown or not provided,Unknown,Single Family Residence,20.0,37542.0,1985.0,10.0
4329,Unknown,Unknown,Trustee,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,314423.0,1941.0,23.0
4330,Western European,Single,Unknown or not provided,Male,Apartment house (5+ units),27.0,4835100.0,1987.0,1.0
4331,Western European,Unknown,Husband and wife,Female,Single Family Residence,54.78437322207472,525361.0,1956.0,23.0
4332,Western European,Single,Unknown or not provided,Male,Single Family Residence,54.0,78192.0,1953.0,0.0
4333,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,378486.0,1970.0,8.0
4334,Western European,Single,Unknown or not provided,Male,Apartment house (5+ units),27.0,4835100.0,1987.0,1.0
4335,Jewish,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,168882.0,1972.0,24.0
4336,Unknown,Unknown,Single Man,Unknown,Condominium,54.78437322207472,79307.0,1972.0,23.0
4337,Western European,Single,Trustee,Female,Single Family Residence,22.0,18464.0,1924.0,23.0
4338,Western European,Single,Unknown or not provided,Male,Single Family Residence,101.0,380965.0,1923.0,0.0
4339,Western European,Unknown,Unknown,Female,Unknown,48.0,475000.0,1986.0,23.0
4340,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,1253900.0,1963.0,8.0
4341,Eastern European,Married,Unknown or not provided,Male,Single Family Residence,42.0,127603.0,1952.0,14.0
4342,Western European,Unknown,Unmarried Man,Male,Single Family Residence,40.0,597282.0,1921.0,23.0
4343,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,4251600.0,1975.0,10.0
4344,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Single Family Residence,54.78437322207472,56704.0,1950.0,23.0
4345,Western European,Married,Unknown or not provided,Female,Condominium,60.0,169303.0,2004.0,11.0
4346,Unknown,Unknown,Single Woman,Unknown,Single Family Residence,54.78437322207472,136104.0,1958.0,0.0
4347,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,4251600.0,1975.0,10.0
4348,Hispanic,Unknown,Unknown or not provided,Female,Residential - Vacant Land,54.78437322207472,9593.0,1955.0,8.0
4349,Western European,Single,Unknown or not provided,Female,Single Family Residence,81.0,89940.0,1950.0,23.0
4350,Hispanic,Married,Husband and wife,Male,Single Family Residence,71.0,55872.0,1920.0,23.0
4351,Western European,Single,Unknown or not provided,Female,Single Family Residence,68.0,55572.0,1977.0,16.0
4352,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,56685.0,1926.0,23.0
4353,African American,Single,Unknown or not provided,Female,Single Family Residence,57.0,49915.0,1926.0,23.0
4354,Polynesian,Unknown,Unknown or not provided,Male,Single Family Residence,54.78437322207472,109354.0,1955.0,0.0
4355,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,31411.0,1965.0,24.0
4356,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,56.0,77713.0,1976.0,23.0
4357,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,58710.0,1926.0,2.0
4358,African American,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,54.78437322207472,99099.0,1970.0,23.0
4359,Western European,Married,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",78.0,2802800.0,1984.0,17.0
4360,Unknown,Unknown,Unknown or not provided,Unknown,Residential - Vacant Land,54.78437322207472,100.0,1978.6730014713094,0.0
4361,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,39.0,158453.0,2002.0,13.0
4362,African American,Single,Unknown or not provided,Female,Single Family Residence,78.0,40862.0,1920.0,24.0
4363,African American,Married,Unknown or not provided,Female,Single Family Residence,58.0,40698.0,1918.0,24.0
4364,Hispanic,Married,Life Estate,Female,Single Family Residence,88.0,106160.0,1948.0,23.0
4365,Other,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,180868.0,1985.0,24.0
4366,Western European,Married,Unknown or not provided,Male,Single Family Residence,54.0,237461.0,1954.0,2.0
4367,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,621800.0,1993.0,3.0
4368,Western European,Unknown,Life Estate,Male,"Multi-Family Dwellings (Generic, any combination)",78.0,55309700.0,2009.0,7.0
4369,East Asian,Married,Unknown or not provided,Female,"Multi-Family Dwellings (Generic, any combination)",49.0,23166000.0,1986.0,5.0
4370,African American,Single,Husband and wife,Female,Single Family Residence,23.0,66808.0,2004.0,12.0
4371,African American,Unknown,Single Woman,Female,Single Family Residence,34.0,110245.0,2006.0,9.0
4372,Unknown,Unknown,Life Estate,Unknown,Single Family Residence,54.78437322207472,82061.0,1950.0,23.0
4373,Western European,Separated,Unknown or not provided,Female,Single Family Residence,54.0,627139.0,1995.0,11.0
4374,Western European,Married,Limited Partnership,Male,"Multi-Family Dwellings (Generic, any combination)",55.0,46245400.0,2009.0,7.0
4375,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,1164100.0,1979.0,3.0
4376,Western European,Single,Unknown or not provided,Female,Single Family Residence,56.0,117454.0,1987.0,0.0
4377,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,54.78437322207472,130721.0,1954.0,23.0
4378,Unknown,Unknown,Single Man,Unknown,Condominium,54.78437322207472,78727.0,1972.0,23.0
4379,Hispanic,Unknown,Company/Corporation/Incorporated,Female,Single Family Residence,54.78437322207472,42306.0,1948.0,23.0
4380,African American,Single,Unknown or not provided,Female,Single Family Residence,52.0,61610.0,1993.0,23.0
4381,Mediterranean,Single,Unknown or not provided,Female,Single Family Residence,57.0,391259.0,1925.0,13.0
4382,Mediterranean,Unknown,Husband and wife,Male,Single Family Residence,54.78437322207472,80389.0,1959.0,16.0
4383,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,140074.0,1948.0,24.0
4384,East Asian,Married,Company/Corporation/Incorporated,Female,"Multi-Family Dwellings (Generic, any combination)",76.0,58803000.0,1999.0,3.0
4385,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,100.0,1978.6730014713094,10.0
4386,African American,Single,Unknown or not provided,Female,Single Family Residence,85.0,29424.0,1908.0,23.0
4387,Mediterranean,Unknown,Single / Unmarried,Male,Single Family Residence,54.78437322207472,218807.0,1979.0,23.0
4388,Mediterranean,Married,Unknown or not provided,Male,Single Family Residence,63.0,550234.0,1952.0,23.0
4389,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,25.0,72856.0,1965.0,16.0
4390,African American,Single,Single Woman,Female,Single Family Residence,71.0,37635.0,1960.0,1.0
4391,African American,Unknown,Unknown or not provided,Male,Mobile home,54.78437322207472,26454.0,1974.0,17.0
4392,Other,Unknown,Unknown or not provided,Unknown,Condominium,54.78437322207472,180868.0,1985.0,24.0
4393,Mediterranean,Unknown,Company/Corporation/Incorporated,Female,Single Family Residence,54.78437322207472,46899.0,1947.0,16.0
4394,Unknown,Unknown,Unknown or not provided,Unknown,Miscellaneous (general),54.78437322207472,100.0,1988.0,23.0
4395,Middle Eastern,Unknown,Trustee,Female,Single Family Residence,54.78437322207472,56769.0,1966.0,24.0
4396,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,54.78437322207472,83966.0,1953.0,24.0
4397,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,3036600.0,1925.0,18.0
4398,Unknown,Unknown,Single Man,Unknown,Condominium,54.78437322207472,184622.0,2002.0,13.0
4399,Western European,Married,Married Man,Female,Single Family Residence,74.0,86364.0,1975.0,23.0
4400,Western European,Married,Married Man,Female,Single Family Residence,74.0,86364.0,1975.0,23.0
4401,Mediterranean,Single,Single / Unmarried,Male,Condominium,35.0,301737.0,2003.0,12.0
4402,Unknown,Unknown,Corporate Trust,Unknown,Condominium,54.78437322207472,100.0,1978.6730014713094,9.0
4403,Middle Eastern,Married,Unknown or not provided,Female,Single Family Residence,63.0,527193.0,1998.0,17.0
4404,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Condominium,42.0,209512.0,2002.0,0.0
4405,Western European,Single,Husband and wife,Female,Single Family Residence,39.0,245528.0,1963.0,5.0
4406,Unknown,Unknown,Unknown or not provided,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,163860.0,1926.0,0.0
4407,Unknown,Unknown,Unknown,Unknown,Single Family Residence,54.78437322207472,2690020.1083089667,1978.6730014713094,3.0
4408,Middle Eastern,Married,Unknown or not provided,Female,Single Family Residence,63.0,527193.0,1998.0,17.0
4409,Unknown,Unknown,Unknown,Unknown,Single Family Residence,54.78437322207472,2690020.1083089667,1978.6730014713094,3.0
4410,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Single Family Residence,54.78437322207472,63017.0,1950.0,23.0
4411,African American,Married,Unknown or not provided,Female,Single Family Residence,70.0,62132.0,1970.0,16.0
4412,Unknown,Unknown,Single Man,Unknown,Single Family Residence,54.78437322207472,77525.0,1949.0,23.0
4413,Hispanic,Unknown,Company/Corporation/Incorporated,Male,Single Family Residence,54.78437322207472,66463.0,1923.0,23.0
4414,Unknown,Unknown,Unmarried Woman,Unknown,Condominium,54.78437322207472,343066.0,1989.0,0.0
4415,Unknown,Unknown,Husband and wife,Unknown,"Multi-Family Dwellings (Generic, any combination)",54.78437322207472,99516.0,1926.0,12.0
4416,Western European,Married,Unknown or not provided,Male,Single Family Residence,60.0,157353.0,1952.0,23.0
4417,African American,Married,Husband and wife,Male,Single Family Residence,67.0,47837.0,1969.0,17.0
4418,Western European,Married,Unknown or not provided,Male,Residential - Vacant Land,61.0,32890.0,1950.0,0.0
4419,Western European,Unknown,Unknown or not provided,Female,Condominium,31.0,348768.0,2008.0,7.0
4420,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,54.78437322207472,57752.0,1948.0,17.0
